id,victim_id,victim_guild_id,victim_level,attacker_id,attacker_guild_id,attacker_level,zone_id,killed_at,killmail_raw_id
"354,221,"""","""",72,"""","""",11,""2018-07-29 19:28:10+02"",354"
"355,222,2,"""",223,9,"""",6,""2018-07-29 19:20:21+02"",355"
"356,88,1,"""",224,2,"""",40,""2018-07-29 19:12:52+02"",356"
"357,225,1,"""",39,2,"""",11,""2018-07-29 19:12:19+02"",357"
"358,226,"""","""",171,"""","""",4,""2018-07-29 19:08:03+02"",358"
"359,105,"""","""",226,"""","""",4,""2018-07-29 19:07:56+02"",359"
"360,227,"""","""",171,"""","""",4,""2018-07-29 19:07:21+02"",360"
"361,225,1,"""",167,14,"""",32,""2018-07-29 19:06:59+02"",361"
"362,162,"""","""",6,"""","""",1,""2018-07-29 19:06:53+02"",362"
"363,60,2,"""",6,"""","""",1,""2018-07-29 19:06:48+02"",363"
"364,44,9,"""",225,1,"""",32,""2018-07-29 19:06:30+02"",364"
"365,130,1,"""",44,9,"""",32,""2018-07-29 19:05:54+02"",365"
"366,10,1,"""",228,4,"""",32,""2018-07-29 19:05:29+02"",366"
"367,229,2,"""",230,1,"""",32,""2018-07-29 19:04:50+02"",367"
"368,1,"""","""",231,"""","""",21,""2018-07-29 19:00:36+02"",368"
"369,68,10,"""",160,1,"""",13,""2018-07-29 18:53:14+02"",369"
"370,143,"""","""",232,8,"""",37,""2018-07-29 18:51:11+02"",370"
"371,208,"""","""",233,9,"""",5,""2018-07-29 18:40:27+02"",371"
"372,234,15,"""",235,2,"""",15,""2018-07-29 18:23:34+02"",372"
"373,236,1,"""",39,2,"""",11,""2018-07-29 18:16:32+02"",373"
"374,64,2,"""",225,1,"""",3,""2018-07-29 18:14:55+02"",374"
"375,218,2,"""",160,1,"""",3,""2018-07-29 18:12:46+02"",375"
"376,237,1,"""",39,2,"""",11,""2018-07-29 18:11:55+02"",376"
"377,196,"""","""",225,1,"""",3,""2018-07-29 18:11:07+02"",377"
"378,62,"""","""",225,1,"""",3,""2018-07-29 18:09:59+02"",378"
"379,4,1,"""",39,2,"""",11,""2018-07-29 18:09:18+02"",379"
"380,1,"""","""",238,"""","""",21,""2018-07-29 18:06:10+02"",380"
"381,239,"""","""",61,"""","""",5,""2018-07-29 17:50:32+02"",381"
"382,10,1,"""",240,"""","""",6,""2018-07-29 17:43:24+02"",382"
"383,76,2,"""",61,"""","""",9,""2018-07-29 17:27:29+02"",383"
"384,237,1,"""",42,2,"""",11,""2018-07-29 17:20:32+02"",384"
"385,237,1,"""",42,2,"""",11,""2018-07-29 17:03:00+02"",385"
"386,95,3,"""",169,2,"""",9,""2018-07-29 16:43:38+02"",386"
"387,126,2,"""",134,"""","""",1,""2018-07-29 16:42:58+02"",387"
"388,241,2,"""",109,"""","""",1,""2018-07-29 16:20:00+02"",388"
"389,25,6,"""",134,"""","""",6,""2018-07-29 15:55:58+02"",389"
"390,177,"""","""",130,1,"""",3,""2018-07-29 15:47:58+02"",390"
"391,129,"""","""",177,"""","""",3,""2018-07-29 15:46:43+02"",391"
"392,119,"""","""",242,1,"""",11,""2018-07-29 15:22:03+02"",392"
"393,131,1,"""",109,"""","""",1,""2018-07-29 15:02:39+02"",393"
"394,243,7,"""",242,1,"""",15,""2018-07-29 14:55:27+02"",394"
"395,21,2,"""",10,1,"""",6,""2018-07-29 13:03:21+02"",395"
"396,182,6,"""",10,1,"""",1,""2018-07-29 11:36:30+02"",396"
"397,131,1,"""",22,"""","""",1,""2018-07-29 11:30:07+02"",397"
"398,146,"""","""",10,1,"""",1,""2018-07-29 11:25:31+02"",398"
"399,24,"""","""",4,1,"""",1,""2018-07-29 11:22:57+02"",399"
"400,25,6,"""",146,"""","""",1,""2018-07-29 11:21:16+02"",400"
"401,21,2,"""",31,7,"""",1,""2018-07-29 10:26:48+02"",401"
"402,182,6,"""",24,"""","""",1,""2018-07-29 09:47:05+02"",402"
"403,244,9,"""",21,2,"""",6,""2018-07-29 09:46:51+02"",403"
"404,208,"""","""",209,"""","""",21,""2018-07-29 08:45:39+02"",404"
"405,223,9,"""",191,"""","""",6,""2018-07-29 08:33:41+02"",405"
"406,223,9,"""",191,"""","""",6,""2018-07-29 08:32:37+02"",406"
"407,25,6,"""",22,"""","""",6,""2018-07-29 08:25:05+02"",407"
"408,25,6,"""",140,"""","""",6,""2018-07-29 08:18:46+02"",408"
"409,189,2,"""",61,"""","""",9,""2018-07-29 08:17:50+02"",409"
"410,245,2,"""",22,"""","""",6,""2018-07-29 08:13:25+02"",410"
"411,223,9,"""",134,"""","""",6,""2018-07-29 08:04:24+02"",411"
"412,223,9,"""",134,"""","""",28,""2018-07-29 07:58:38+02"",412"
"413,25,6,"""",27,"""","""",6,""2018-07-29 07:52:50+02"",413"
"414,25,6,"""",22,"""","""",6,""2018-07-29 07:52:20+02"",414"
"415,70,"""","""",48,8,"""",1,""2018-07-29 07:36:58+02"",415"
"416,244,9,"""",134,"""","""",1,""2018-07-29 07:32:45+02"",416"
"417,246,"""","""",139,4,"""",6,""2018-07-29 07:31:16+02"",417"
"418,244,9,"""",24,"""","""",1,""2018-07-29 07:27:04+02"",418"
"419,140,"""","""",48,8,"""",28,""2018-07-29 07:24:21+02"",419"
"420,223,9,"""",70,"""","""",6,""2018-07-29 07:23:00+02"",420"
"421,25,6,"""",80,"""","""",1,""2018-07-29 07:06:50+02"",421"
"422,25,6,"""",2,"""","""",1,""2018-07-29 06:57:48+02"",422"
"423,152,"""","""",25,6,"""",1,""2018-07-29 06:57:05+02"",423"
"424,140,"""","""",14,4,"""",1,""2018-07-29 06:52:15+02"",424"
"425,44,9,"""",24,"""","""",1,""2018-07-29 06:51:16+02"",425"
"426,182,6,"""",53,1,"""",5,""2018-07-29 06:50:37+02"",426"
"427,225,1,"""",39,2,"""",23,""2018-07-29 06:41:09+02"",427"
"428,89,"""","""",9,"""","""",10,""2018-07-29 06:10:19+02"",428"
"429,4,1,"""",39,2,"""",7,""2018-07-29 05:56:59+02"",429"
"430,140,"""","""",16,4,"""",28,""2018-07-29 05:18:18+02"",430"
"431,247,2,"""",239,"""","""",22,""2018-07-29 05:17:48+02"",431"
"432,248,"""","""",249,"""","""",41,""2018-07-29 05:10:56+02"",432"
"433,2,"""","""",44,9,"""",6,""2018-07-29 05:08:41+02"",433"
"434,89,"""","""",250,"""","""",26,""2018-07-29 05:07:27+02"",434"
"435,209,"""","""",193,"""","""",21,""2018-07-29 03:21:13+02"",435"
"436,89,"""","""",251,"""","""",41,""2018-07-29 03:14:50+02"",436"
"437,208,"""","""",194,"""","""",21,""2018-07-29 03:08:54+02"",437"
"438,252,"""","""",72,"""","""",2,""2018-07-29 02:54:53+02"",438"
"439,68,10,"""",4,1,"""",15,""2018-07-29 02:24:17+02"",439"
"440,220,"""","""",203,"""","""",6,""2018-07-29 02:15:15+02"",440"
"441,79,2,"""",130,1,"""",13,""2018-07-29 02:08:17+02"",441"
"442,21,2,"""",6,"""","""",1,""2018-07-29 02:05:19+02"",442"
"443,21,2,"""",6,"""","""",1,""2018-07-29 02:02:09+02"",443"
"444,253,2,"""",130,1,"""",13,""2018-07-29 01:53:04+02"",444"
"445,21,2,"""",6,"""","""",1,""2018-07-29 01:52:50+02"",445"
"446,253,2,"""",254,1,"""",13,""2018-07-29 01:50:28+02"",446"
"447,253,2,"""",130,1,"""",13,""2018-07-29 01:45:13+02"",447"
"448,79,2,"""",254,1,"""",13,""2018-07-29 01:43:46+02"",448"
"449,255,"""","""",256,"""","""",2,""2018-07-29 01:20:06+02"",449"
"450,131,1,"""",182,6,"""",6,""2018-07-29 01:19:28+02"",450"
"451,21,2,"""",246,"""","""",6,""2018-07-29 00:47:53+02"",451"
"452,21,2,"""",246,"""","""",6,""2018-07-29 00:46:27+02"",452"
"453,21,2,"""",246,"""","""",28,""2018-07-29 00:45:18+02"",453"
"454,21,2,"""",246,"""","""",28,""2018-07-29 00:44:15+02"",454"
"455,21,2,"""",246,"""","""",28,""2018-07-29 00:42:12+02"",455"
"456,103,2,"""",191,"""","""",6,""2018-07-29 00:40:14+02"",456"
"457,21,2,"""",246,"""","""",6,""2018-07-29 00:40:09+02"",457"
"458,103,2,"""",191,"""","""",6,""2018-07-29 00:39:18+02"",458"
"459,21,2,"""",246,"""","""",28,""2018-07-29 00:38:48+02"",459"
"460,103,2,"""",94,"""","""",28,""2018-07-29 00:38:22+02"",460"
"461,103,2,"""",94,"""","""",28,""2018-07-29 00:37:17+02"",461"
"462,21,2,"""",22,"""","""",28,""2018-07-29 00:37:12+02"",462"
"463,21,2,"""",246,"""","""",6,""2018-07-29 00:36:17+02"",463"
"464,103,2,"""",191,"""","""",6,""2018-07-29 00:32:58+02"",464"
"465,21,2,"""",22,"""","""",28,""2018-07-29 00:31:23+02"",465"
"466,21,2,"""",22,"""","""",28,""2018-07-29 00:28:12+02"",466"
"467,216,1,"""",257,"""","""",41,""2018-07-29 00:23:30+02"",467"
"468,21,2,"""",246,"""","""",6,""2018-07-29 00:23:15+02"",468"
"469,21,2,"""",22,"""","""",28,""2018-07-29 00:20:50+02"",469"
"470,21,2,"""",246,"""","""",6,""2018-07-29 00:19:43+02"",470"
"471,21,2,"""",246,"""","""",6,""2018-07-29 00:18:40+02"",471"
"472,105,"""","""",94,"""","""",6,""2018-07-29 00:05:18+02"",472"
"473,21,2,"""",246,"""","""",28,""2018-07-29 00:01:17+02"",473"
"474,21,2,"""",246,"""","""",28,""2018-07-28 23:58:36+02"",474"
"475,21,2,"""",246,"""","""",28,""2018-07-28 23:56:55+02"",475"
"476,21,2,"""",246,"""","""",28,""2018-07-28 23:49:12+02"",476"
"477,103,2,"""",191,"""","""",6,""2018-07-28 23:46:50+02"",477"
"478,86,2,"""",38,3,"""",35,""2018-07-28 23:27:39+02"",478"
"479,21,2,"""",140,"""","""",1,""2018-07-28 23:27:28+02"",479"
"480,64,2,"""",38,3,"""",15,""2018-07-28 23:10:49+02"",480"
"481,21,2,"""",24,"""","""",1,""2018-07-28 23:10:08+02"",481"
"482,62,"""","""",128,3,"""",16,""2018-07-28 23:05:49+02"",482"
"483,258,2,"""",259,3,"""",16,""2018-07-28 23:04:35+02"",483"
"484,166,1,"""",47,8,"""",41,""2018-07-28 23:04:31+02"",484"
"485,161,1,"""",232,8,"""",41,""2018-07-28 23:03:46+02"",485"
"486,98,1,"""",232,8,"""",41,""2018-07-28 23:03:26+02"",486"
"487,21,2,"""",24,"""","""",1,""2018-07-28 23:00:50+02"",487"
"488,21,2,"""",140,"""","""",1,""2018-07-28 22:34:03+02"",488"
"489,21,2,"""",6,"""","""",1,""2018-07-28 22:20:12+02"",489"
"490,182,6,"""",95,3,"""",42,""2018-07-28 22:14:53+02"",490"
"491,21,2,"""",6,"""","""",1,""2018-07-28 22:12:17+02"",491"
"492,21,2,"""",6,"""","""",1,""2018-07-28 22:09:05+02"",492"
"493,259,3,"""",260,2,"""",20,""2018-07-28 21:43:53+02"",493"
"494,6,"""","""",21,2,"""",1,""2018-07-28 21:38:25+02"",494"
"495,12,3,"""",260,2,"""",43,""2018-07-28 21:36:21+02"",495"
"496,261,"""","""",262,"""","""",28,""2018-07-28 21:08:41+02"",496"
"497,25,6,"""",263,2,"""",6,""2018-07-28 20:44:34+02"",497"
"498,25,6,"""",263,2,"""",6,""2018-07-28 20:43:19+02"",498"
"499,222,2,"""",264,7,"""",15,""2018-07-28 20:33:55+02"",499"
"500,19,5,"""",265,11,"""",26,""2018-07-28 20:03:03+02"",500"
"501,144,2,"""",266,8,"""",5,""2018-07-28 19:55:28+02"",501"
"502,267,1,"""",47,8,"""",25,""2018-07-28 19:44:35+02"",502"
"503,268,"""","""",269,"""","""",24,""2018-07-28 19:40:23+02"",503"
"504,270,8,"""",87,1,"""",13,""2018-07-28 19:39:32+02"",504"
"505,263,2,"""",33,1,"""",34,""2018-07-28 19:17:20+02"",505"
"506,166,1,"""",263,2,"""",33,""2018-07-28 19:12:03+02"",506"
"507,271,2,"""",272,1,"""",22,""2018-07-28 19:10:10+02"",507"
"508,10,1,"""",273,2,"""",13,""2018-07-28 18:07:23+02"",508"
"509,61,"""","""",39,2,"""",22,""2018-07-28 18:05:03+02"",509"
"510,10,1,"""",126,2,"""",32,""2018-07-28 17:55:35+02"",510"
"511,10,1,"""",39,2,"""",13,""2018-07-28 17:51:47+02"",511"
"512,144,"""","""",224,2,"""",32,""2018-07-28 17:42:30+02"",512"
"513,274,2,"""",47,8,"""",20,""2018-07-28 17:33:51+02"",513"
"514,144,"""","""",10,1,"""",13,""2018-07-28 17:31:04+02"",514"
"515,144,"""","""",10,1,"""",13,""2018-07-28 17:30:07+02"",515"
"516,73,2,"""",10,1,"""",13,""2018-07-28 17:29:15+02"",516"
"517,275,2,"""",47,8,"""",5,""2018-07-28 17:29:04+02"",517"
"518,73,2,"""",10,1,"""",13,""2018-07-28 17:28:20+02"",518"
"519,148,2,"""",10,1,"""",13,""2018-07-28 17:16:43+02"",519"
"520,14,4,"""",276,8,"""",9,""2018-07-28 17:05:34+02"",520"
"521,135,2,"""",33,1,"""",13,""2018-07-28 16:57:27+02"",521"
"522,10,1,"""",148,2,"""",13,""2018-07-28 16:28:45+02"",522"
"523,275,2,"""",10,1,"""",13,""2018-07-28 16:28:00+02"",523"
"524,277,2,"""",10,1,"""",13,""2018-07-28 16:27:23+02"",524"
"525,169,2,"""",10,1,"""",13,""2018-07-28 16:27:01+02"",525"
"526,247,2,"""",10,1,"""",13,""2018-07-28 16:26:34+02"",526"
"527,149,2,"""",10,1,"""",13,""2018-07-28 16:24:10+02"",527"
"528,278,1,"""",279,2,"""",41,""2018-07-28 16:15:22+02"",528"
"529,45,"""","""",280,2,"""",16,""2018-07-28 15:33:16+02"",529"
"530,21,2,"""",74,"""","""",6,""2018-07-28 15:31:03+02"",530"
"531,281,2,"""",228,4,"""",1,""2018-07-28 15:29:02+02"",531"
"532,31,7,"""",21,2,"""",1,""2018-07-28 15:26:30+02"",532"
"533,103,2,"""",228,4,"""",1,""2018-07-28 15:25:13+02"",533"
"534,282,"""","""",283,"""","""",2,""2018-07-28 15:12:21+02"",534"
"535,10,1,"""",224,2,"""",13,""2018-07-28 14:49:27+02"",535"
"536,10,1,"""",60,2,"""",32,""2018-07-28 14:34:46+02"",536"
"537,264,7,"""",4,1,"""",1,""2018-07-28 12:46:03+02"",537"
"538,21,2,"""",25,6,"""",1,""2018-07-28 12:38:16+02"",538"
"539,131,1,"""",25,6,"""",6,""2018-07-28 12:27:12+02"",539"
"540,21,2,"""",24,"""","""",1,""2018-07-28 10:24:39+02"",540"
"541,162,"""","""",74,"""","""",1,""2018-07-28 09:51:31+02"",541"
"542,260,2,"""",284,1,"""",32,""2018-07-28 09:35:09+02"",542"
"543,225,1,"""",285,2,"""",13,""2018-07-28 09:33:39+02"",543"
"544,130,1,"""",76,2,"""",13,""2018-07-28 09:33:32+02"",544"
"545,169,2,"""",284,1,"""",13,""2018-07-28 09:33:04+02"",545"
"546,169,2,"""",284,1,"""",13,""2018-07-28 09:32:18+02"",546"
"547,169,2,"""",284,1,"""",13,""2018-07-28 09:30:43+02"",547"
"548,169,2,"""",284,1,"""",13,""2018-07-28 09:31:10+02"",548"
"549,169,2,"""",284,1,"""",13,""2018-07-28 09:30:16+02"",549"
"550,169,2,"""",284,1,"""",13,""2018-07-28 09:29:44+02"",550"
"551,169,2,"""",284,1,"""",13,""2018-07-28 09:29:22+02"",551"
"552,126,2,"""",284,1,"""",13,""2018-07-28 09:28:50+02"",552"
"553,126,2,"""",284,1,"""",13,""2018-07-28 09:27:51+02"",553"
"554,247,2,"""",286,1,"""",13,""2018-07-28 09:27:15+02"",554"
"555,169,2,"""",284,1,"""",13,""2018-07-28 09:26:49+02"",555"
"556,42,2,"""",286,1,"""",13,""2018-07-28 09:23:23+02"",556"
"557,60,2,"""",10,1,"""",13,""2018-07-28 09:19:09+02"",557"
"558,149,2,"""",286,1,"""",13,""2018-07-28 09:18:46+02"",558"
"559,169,2,"""",284,1,"""",13,""2018-07-28 09:14:25+02"",559"
"560,169,2,"""",286,1,"""",13,""2018-07-28 09:14:03+02"",560"
"561,169,2,"""",87,1,"""",13,""2018-07-28 09:10:15+02"",561"
"562,285,2,"""",286,1,"""",13,""2018-07-28 09:08:02+02"",562"
"563,202,2,"""",286,1,"""",13,""2018-07-28 08:55:39+02"",563"
"564,247,2,"""",284,1,"""",13,""2018-07-28 08:51:05+02"",564"
"565,287,2,"""",10,1,"""",32,""2018-07-28 08:50:31+02"",565"
"566,202,2,"""",284,1,"""",13,""2018-07-28 08:44:14+02"",566"
"567,247,2,"""",87,1,"""",13,""2018-07-28 08:41:46+02"",567"
"568,247,2,"""",10,1,"""",32,""2018-07-28 08:40:52+02"",568"
"569,202,2,"""",286,1,"""",13,""2018-07-28 08:37:12+02"",569"
"570,288,2,"""",42,2,"""",3,""2018-07-28 08:36:55+02"",570"
"571,33,1,"""",285,2,"""",13,""2018-07-28 08:30:52+02"",571"
"572,287,2,"""",10,1,"""",32,""2018-07-28 08:30:27+02"",572"
"573,247,2,"""",53,1,"""",13,""2018-07-28 08:28:20+02"",573"
"574,202,2,"""",284,1,"""",13,""2018-07-28 08:25:15+02"",574"
"575,182,6,"""",14,4,"""",9,""2018-07-28 08:11:15+02"",575"
"576,202,2,"""",104,1,"""",13,""2018-07-28 08:03:46+02"",576"
"577,247,2,"""",33,1,"""",13,""2018-07-28 07:54:40+02"",577"
"578,247,2,"""",289,1,"""",13,""2018-07-28 07:48:14+02"",578"
"579,3,"""",45,2,"""",50,1,""2018-08-01 17:56:25+02"",579"
"580,88,1,"""",5,2,"""",32,""2018-07-28 07:28:14+02"",580"
"581,150,2,"""",286,1,"""",13,""2018-07-28 07:26:51+02"",581"
"582,144,"""","""",38,3,"""",13,""2018-07-28 07:20:32+02"",582"
"583,126,2,"""",284,1,"""",13,""2018-07-28 07:15:49+02"",583"
"584,287,2,"""",286,1,"""",13,""2018-07-28 07:13:33+02"",584"
"585,88,1,"""",144,"""","""",32,""2018-07-28 07:12:12+02"",585"
"586,202,2,"""",290,1,"""",13,""2018-07-28 07:10:46+02"",586"
"587,126,2,"""",53,1,"""",13,""2018-07-28 07:10:05+02"",587"
"588,291,2,"""",88,1,"""",32,""2018-07-28 07:10:35+02"",588"
"589,25,6,"""",61,"""","""",9,""2018-07-28 07:09:48+02"",589"
"590,258,2,"""",290,1,"""",13,""2018-07-28 07:08:06+02"",590"
"591,60,2,"""",286,1,"""",13,""2018-07-28 07:06:12+02"",591"
"592,287,2,"""",284,1,"""",13,""2018-07-28 07:06:00+02"",592"
"593,15,2,"""",53,1,"""",13,""2018-07-28 07:05:07+02"",593"
"594,202,2,"""",290,1,"""",13,""2018-07-28 07:01:17+02"",594"
"595,292,1,"""",126,2,"""",13,""2018-07-28 07:01:14+02"",595"
"596,33,1,"""",293,2,"""",13,""2018-07-28 07:00:07+02"",596"
"597,127,2,"""",33,1,"""",13,""2018-07-28 06:59:41+02"",597"
"598,292,1,"""",224,2,"""",13,""2018-07-28 06:59:08+02"",598"
"599,15,2,"""",286,1,"""",13,""2018-07-28 06:58:48+02"",599"
"600,42,2,"""",225,1,"""",11,""2018-07-28 06:56:20+02"",600"
"601,287,2,"""",53,1,"""",13,""2018-07-28 06:54:10+02"",601"
"602,294,"""","""",258,2,"""",40,""2018-07-28 06:53:28+02"",602"
"603,5,2,"""",290,1,"""",13,""2018-07-28 06:50:23+02"",603"
"604,239,"""","""",286,1,"""",11,""2018-07-28 06:49:22+02"",604"
"605,294,"""","""",39,2,"""",13,""2018-07-28 06:48:37+02"",605"
"606,292,1,"""",151,2,"""",32,""2018-07-28 06:47:31+02"",606"
"607,292,1,"""",126,2,"""",32,""2018-07-28 06:46:34+02"",607"
"608,260,2,"""",286,1,"""",32,""2018-07-28 06:46:11+02"",608"
"609,258,2,"""",289,1,"""",13,""2018-07-28 06:45:59+02"",609"
"610,292,1,"""",260,2,"""",32,""2018-07-28 06:45:28+02"",610"
"611,295,1,"""",296,8,"""",11,""2018-07-28 06:45:09+02"",611"
"612,292,1,"""",274,2,"""",32,""2018-07-28 06:44:40+02"",612"
"613,292,1,"""",224,2,"""",13,""2018-07-28 06:44:07+02"",613"
"614,292,1,"""",274,2,"""",32,""2018-07-28 06:43:03+02"",614"
"615,33,1,"""",291,2,"""",32,""2018-07-28 06:42:14+02"",615"
"616,292,1,"""",144,"""","""",32,""2018-07-28 06:38:53+02"",616"
"617,292,1,"""",179,2,"""",32,""2018-07-28 06:38:16+02"",617"
"618,292,1,"""",274,2,"""",32,""2018-07-28 06:37:39+02"",618"
"619,294,"""","""",224,2,"""",13,""2018-07-28 06:36:50+02"",619"
"620,292,1,"""",274,2,"""",32,""2018-07-28 06:36:13+02"",620"
"621,247,2,"""",53,1,"""",13,""2018-07-28 06:35:00+02"",621"
"622,46,2,"""",61,"""","""",9,""2018-07-28 06:35:25+02"",622"
"623,286,1,"""",297,2,"""",13,""2018-07-28 06:34:41+02"",623"
"624,5,2,"""",53,1,"""",13,""2018-07-28 06:33:36+02"",624"
"625,76,2,"""",284,1,"""",13,""2018-07-28 06:33:42+02"",625"
"626,298,1,"""",169,2,"""",13,""2018-07-28 06:31:55+02"",626"
"627,292,1,"""",179,2,"""",32,""2018-07-28 06:31:48+02"",627"
"628,291,2,"""",53,1,"""",13,""2018-07-28 06:30:38+02"",628"
"629,104,1,"""",79,2,"""",32,""2018-07-28 06:30:03+02"",629"
"630,292,1,"""",169,2,"""",13,""2018-07-28 06:29:53+02"",630"
"631,292,1,"""",291,2,"""",13,""2018-07-28 06:29:09+02"",631"
"632,292,1,"""",179,2,"""",32,""2018-07-28 06:28:22+02"",632"
"633,60,2,"""",298,1,"""",13,""2018-07-28 06:27:42+02"",633"
"634,292,1,"""",179,2,"""",32,""2018-07-28 06:27:42+02"",634"
"635,292,1,"""",287,2,"""",32,""2018-07-28 06:26:55+02"",635"
"636,258,2,"""",290,1,"""",13,""2018-07-28 06:26:09+02"",636"
"637,76,2,"""",298,1,"""",13,""2018-07-28 06:21:38+02"",637"
"638,299,1,"""",42,2,"""",11,""2018-07-28 06:18:45+02"",638"
"639,258,2,"""",286,1,"""",13,""2018-07-28 06:18:29+02"",639"
"640,15,2,"""",298,1,"""",13,""2018-07-28 06:15:59+02"",640"
"641,300,2,"""",290,1,"""",13,""2018-07-28 06:14:21+02"",641"
"642,292,1,"""",293,2,"""",13,""2018-07-28 06:13:50+02"",642"
"643,183,1,"""",293,2,"""",13,""2018-07-28 06:07:19+02"",643"
"644,247,2,"""",286,1,"""",13,""2018-07-28 06:06:26+02"",644"
"645,32,"""","""",301,"""","""",25,""2018-07-28 06:06:24+02"",645"
"646,5,2,"""",286,1,"""",13,""2018-07-28 06:05:06+02"",646"
"647,292,1,"""",224,2,"""",13,""2018-07-28 05:59:36+02"",647"
"648,292,1,"""",287,2,"""",32,""2018-07-28 05:59:07+02"",648"
"649,292,1,"""",73,2,"""",32,""2018-07-28 05:58:40+02"",649"
"650,33,1,"""",73,2,"""",32,""2018-07-28 05:58:56+02"",650"
"651,33,1,"""",60,2,"""",13,""2018-07-28 05:58:24+02"",651"
"652,292,1,"""",76,2,"""",32,""2018-07-28 05:58:07+02"",652"
"653,292,1,"""",73,2,"""",32,""2018-07-28 05:57:30+02"",653"
"654,292,1,"""",297,2,"""",32,""2018-07-28 05:56:09+02"",654"
"655,294,"""","""",60,2,"""",13,""2018-07-28 05:54:59+02"",655"
"656,33,1,"""",258,2,"""",13,""2018-07-28 05:53:39+02"",656"
"657,202,2,"""",284,1,"""",13,""2018-07-28 05:52:04+02"",657"
"658,247,2,"""",286,1,"""",13,""2018-07-28 05:51:44+02"",658"
"659,294,"""","""",39,2,"""",13,""2018-07-28 05:51:20+02"",659"
"660,15,2,"""",38,3,"""",13,""2018-07-28 05:50:26+02"",660"
"661,42,2,"""",284,1,"""",11,""2018-07-28 05:47:27+02"",661"
"662,294,"""","""",291,2,"""",13,""2018-07-28 05:46:49+02"",662"
"663,202,2,"""",53,1,"""",13,""2018-07-28 05:46:22+02"",663"
"664,292,1,"""",86,2,"""",32,""2018-07-28 05:45:59+02"",664"
"665,302,10,"""",39,2,"""",13,""2018-07-28 05:45:44+02"",665"
"666,169,2,"""",286,1,"""",13,""2018-07-28 05:43:26+02"",666"
"667,293,2,"""",53,1,"""",13,""2018-07-28 05:43:15+02"",667"
"668,303,10,"""",60,2,"""",13,""2018-07-28 05:42:57+02"",668"
"669,294,"""","""",5,2,"""",13,""2018-07-28 05:40:14+02"",669"
"670,15,2,"""",303,10,"""",13,""2018-07-28 05:39:05+02"",670"
"671,294,"""","""",291,2,"""",13,""2018-07-28 05:37:12+02"",671"
"672,104,1,"""",73,2,"""",32,""2018-07-28 05:30:53+02"",672"
"673,294,"""","""",224,2,"""",13,""2018-07-28 05:29:58+02"",673"
"674,15,2,"""",38,3,"""",13,""2018-07-28 05:29:39+02"",674"
"675,294,"""","""",127,2,"""",13,""2018-07-28 05:15:59+02"",675"
"676,18,2,"""",53,1,"""",13,""2018-07-28 05:14:04+02"",676"
"677,293,2,"""",286,1,"""",13,""2018-07-28 05:12:56+02"",677"
"678,281,"""","""",265,11,"""",10,""2018-07-28 05:12:08+02"",678"
"679,202,2,"""",302,10,"""",13,""2018-07-28 05:10:03+02"",679"
"680,39,2,"""",286,1,"""",13,""2018-07-28 05:08:45+02"",680"
"681,294,"""","""",224,2,"""",13,""2018-07-28 05:08:40+02"",681"
"682,294,"""","""",5,2,"""",13,""2018-07-28 05:00:38+02"",682"
"683,293,2,"""",290,1,"""",13,""2018-07-28 04:58:14+02"",683"
"684,294,"""","""",15,2,"""",32,""2018-07-28 04:58:10+02"",684"
"685,247,2,"""",289,1,"""",13,""2018-07-28 04:57:20+02"",685"
"686,104,1,"""",39,2,"""",13,""2018-07-28 04:56:23+02"",686"
"687,57,1,"""",247,2,"""",13,""2018-07-28 04:53:08+02"",687"
"688,126,2,"""",304,1,"""",19,""2018-07-28 04:47:45+02"",688"
"689,104,1,"""",79,2,"""",32,""2018-07-28 04:44:50+02"",689"
"690,305,1,"""",297,2,"""",32,""2018-07-28 04:41:56+02"",690"
"691,73,2,"""",304,1,"""",19,""2018-07-28 04:38:35+02"",691"
"692,126,2,"""",304,1,"""",19,""2018-07-28 04:37:12+02"",692"
"693,88,1,"""",306,2,"""",13,""2018-07-28 04:35:53+02"",693"
"694,307,2,"""",308,"""","""",10,""2018-07-28 04:33:07+02"",694"
"695,295,1,"""",18,2,"""",13,""2018-07-28 04:29:40+02"",695"
"696,25,6,"""",27,"""","""",6,""2018-07-28 04:23:59+02"",696"
"697,73,2,"""",304,1,"""",19,""2018-07-28 04:23:07+02"",697"
"698,291,2,"""",304,1,"""",19,""2018-07-28 04:22:40+02"",698"
"699,25,6,"""",291,2,"""",13,""2018-07-28 04:18:36+02"",699"
"700,234,15,"""",94,"""","""",15,""2018-07-28 04:18:22+02"",700"
"701,183,1,"""",309,2,"""",13,""2018-07-28 04:18:17+02"",701"
"702,310,1,"""",39,2,"""",13,""2018-07-28 04:16:26+02"",702"
"703,33,1,"""",287,2,"""",13,""2018-07-28 04:14:26+02"",703"
"704,33,1,"""",39,2,"""",13,""2018-07-28 04:13:24+02"",704"
"705,274,2,"""",110,1,"""",13,""2018-07-28 04:08:45+02"",705"
"706,311,5,"""",104,1,"""",13,""2018-07-28 04:07:39+02"",706"
"707,33,1,"""",39,2,"""",13,""2018-07-28 04:06:33+02"",707"
"708,33,1,"""",287,2,"""",13,""2018-07-28 04:06:06+02"",708"
"709,87,1,"""",60,2,"""",13,""2018-07-28 04:05:47+02"",709"
"710,88,1,"""",60,2,"""",13,""2018-07-28 04:05:38+02"",710"
